run,Latitude,Longitude,ABS_latit,log2sum_RPKM,SMN30cm_1,haiba,totP,cec_0.30_mean,nitrogen_0.30_mean,phh2o_0.30_mean,annual_solar_radiation,annual_average_temp,geo_continent,geo_loc_me5,geo_loc_me,RPKM_16S,log2_RPKM_16S,sum-RPKM,CN30cm_1,SMC30cm_1,annual_average_prec,labP,orgP,soc_0.30_mean
SRR18709919,38.9595,-106.99,38.9595,12.94028974,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2002.78,10.96778824,7859.87,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18709953,38.9595,-106.99,38.9595,13.10147018,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",3122.24,11.60836572,8788.92,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710025,38.9595,-106.99,38.9595,12.73622222,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1836.99,10.84312806,6823.15,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710044,38.9595,-106.99,38.9595,13.4617365,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",3287.47,11.68276201,11282.01,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710045,38.9595,-106.99,38.9595,13.00399393,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2051.09,11.00217508,8214.71,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710084,38.9595,-106.99,38.9595,12.62080403,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1895.43,10.88830946,6298.55,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710085,38.9595,-106.99,38.9595,12.99050288,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1986.22,10.95580971,8138.25,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710090,38.9595,-106.99,38.9595,13.12173909,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2633.87,11.36296842,8913.27,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710147,38.9595,-106.99,38.9595,13.15000268,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2750.04,11.42523689,9089.61,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710149,38.9595,-106.99,38.9595,13.30876705,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2496.48,11.28567963,10147.01,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18710441,38.9595,-106.99,38.9595,13.3226563,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2999.47,11.55049189,10245.17,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18711164,38.9595,-106.99,38.9595,13.19991921,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2606.14,11.34769887,9409.61,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18711165,38.9595,-106.99,38.9595,13.39969315,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",3098.59,11.59739616,10807.11,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18711605,38.9595,-106.99,38.9595,13.01179681,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2450.68,11.2589664,8259.26,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18711606,38.9595,-106.99,38.9595,13.1588558,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2252.63,11.13739465,9145.56,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18711613,38.9595,-106.99,38.9595,13.21275779,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2857.59,11.48058322,9493.72,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18712227,38.9595,-106.99,38.9595,13.00592274,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2627.76,11.3596178,8225.7,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR19044668,42.27,112.78,42.27,12.14741165,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1597.41,10.64151893,4536.65,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044669,42.27,112.78,42.27,12.22543039,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1532.27,10.58145482,4788.74,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044670,42.27,112.78,42.27,12.23153621,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1607.79,10.65086327,4809.05,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044671,42.27,112.78,42.27,12.12638828,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1462.09,10.5138164,4471.02,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044672,42.27,112.78,42.27,12.10614741,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1495.18,10.54610346,4408.73,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044673,42.27,112.78,42.27,12.15239577,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1486.31,10.53751934,4552.35,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044674,42.27,112.78,42.27,12.14038884,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1600.15,10.64399144,4514.62,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044675,42.27,112.78,42.27,12.06149271,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1519.9,10.56976069,4274.36,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044676,42.27,112.78,42.27,12.10630775,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1506.34,10.55683173,4409.22,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044677,42.27,112.78,42.27,12.13776927,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1410.05,10.46153061,4506.43,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044678,42.27,112.78,42.27,12.0077141,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1488.23,10.53938179,4117.96,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044679,42.27,112.78,42.27,12.15384649,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1421.41,10.47310704,4556.93,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044680,42.27,112.78,42.27,12.16020549,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1558.52,10.60596095,4577.06,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044681,42.27,112.78,42.27,12.13283707,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1564.09,10.61110781,4491.05,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044682,42.27,112.78,42.27,12.37866876,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1623.27,10.66468727,5325.38,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044683,42.27,112.78,42.27,12.19245311,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1514.75,10.56486399,4680.52,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044684,42.27,112.78,42.27,12.22777537,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1544.65,10.59306426,4796.53,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044685,42.27,112.78,42.27,12.50683566,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1635.01,10.67508374,5820.13,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044686,42.27,112.78,42.27,12.43337679,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1680.33,10.71452888,5531.2,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044687,42.27,112.78,42.27,12.21804552,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1556.9,10.60446057,4764.29,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044688,42.27,112.78,42.27,12.22612314,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1536.6,10.58552594,4791.04,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044689,42.27,112.78,42.27,12.25056194,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1563.93,10.61096023,4872.89,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044690,42.27,112.78,42.27,12.4899859,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1590.22,10.63501065,5752.55,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044691,42.27,112.78,42.27,12.20060746,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1534.94,10.58396655,4707.05,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044692,42.27,112.78,42.27,12.36790885,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1570.65,10.61714601,5285.81,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044693,42.27,112.78,42.27,12.10644844,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1499.82,10.55057365,4409.65,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19044694,42.27,112.78,42.27,12.12984646,13.19149971,1202,447.8638611,175.2773081,118.2703171,8.110426331,193150,4.941333393,Asia,Asia,Chi:Zhurihe,1564.31,10.61131073,4481.75,9.63908577,127.1539993,224,23.52018356,83.89855194,86.43391164
SRR19134800,28.949,91.924,28.949,12.1151965,23.67639923,4584,545.8120117,119.1911748,210.8932953,7.343619792,202242,0.941666596,Asia,Asia,Chi:Tibet,1655.61,10.69314715,4436.47,9.219223022,218.2779999,309,67.43858337,221.908371,225.4895782
SRR19134801,28.949,91.924,28.949,11.47715111,23.67639923,4584,545.8120117,119.1911748,210.8932953,7.343619792,202242,0.941666596,Asia,Asia,Chi:Tibet,1259.2,10.29829173,2850.8,9.219223022,218.2779999,309,67.43858337,221.908371,225.4895782
SRR19134802,28.949,91.924,28.949,12.00879975,23.67639923,4584,545.8120117,119.1911748,210.8932953,7.343619792,202242,0.941666596,Asia,Asia,Chi:Tibet,2076.18,11.01971581,4121.06,9.219223022,218.2779999,309,67.43858337,221.908371,225.4895782
SRR19134803,28.949,91.924,28.949,11.46850186,23.67639923,4584,545.8120117,119.1911748,210.8932953,7.343619792,202242,0.941666596,Asia,Asia,Chi:Tibet,1292.22,10.33563599,2833.76,9.219223022,218.2779999,309,67.43858337,221.908371,225.4895782
SRR19134804,28.949,91.924,28.949,11.88507478,23.67639923,4584,545.8120117,119.1911748,210.8932953,7.343619792,202242,0.941666596,Asia,Asia,Chi:Tibet,1697.46,10.72916186,3782.37,9.219223022,218.2779999,309,67.43858337,221.908371,225.4895782
SRR19134805,28.949,91.924,28.949,12.02690723,23.67639923,4584,545.8120117,119.1911748,210.8932953,7.343619792,202242,0.941666596,Asia,Asia,Chi:Tibet,1744.03,10.76820914,4173.11,9.219223022,218.2779999,309,67.43858337,221.908371,225.4895782
SRR19161315,41.8,123.67,41.8,11.7796537,10.5241003,65,503.8467712,280.9313354,152.1794993,6.433307902,168307,7.916666565,Asia,Asia,Chi:Shenyang,975.769,9.93039584,3515.84,8.331751823,87.68419647,691,36.5202446,124.9643555,182.0479304
SRR19161316,41.8,123.66,41.8,12.33391005,10.5241003,60,503.8467712,287.2315776,151.5943934,6.4753685,168424,7.809333111,Asia,Asia,Chi:Shenyang,1514.22,10.56435911,5162.7,8.331751823,87.68419647,683,36.5202446,124.9643555,176.1017634
SRR19161317,41.8,123.57,41.8,12.04487562,10.5241003,54,503.8467712,,,,168053,8.051999897,Asia,Asia,Chi:Shenyang,1046.08,10.03077747,4225.41,8.331751823,87.68419647,672,36.5202446,124.9643555,
SRR19161318,41.8,123.56,41.8,12.18519756,10.5241003,54,503.8467712,272.3888448,163.7463938,6.522524516,168053,8.051999897,Asia,Asia,Chi:Shenyang,1091.38,10.0919378,4657.04,8.331751823,87.68419647,672,36.5202446,124.9643555,185.4686915
SRR19161319,41.8,123.65,41.8,12.01152429,10.5241003,60,503.8467712,285.3925883,152.3483327,6.5,168424,7.809333111,Asia,Asia,Chi:Shenyang,1135.49,10.14909929,4128.85,8.331751823,87.68419647,683,36.5202446,124.9643555,177.3558248
SRR19161320,41.8,123.64,41.8,12.00365845,10.5241003,60,503.8467712,264.8337402,152.855957,6.5,168424,7.809333111,Asia,Asia,Chi:Shenyang,1247.42,10.28473158,4106.4,8.331751823,87.68419647,683,36.5202446,124.9643555,178.1172689
SRR19161321,41.8,123.63,41.8,12.067431,10.5241003,60,503.8467712,269.5439046,157.1812032,6.5,168424,7.809333111,Asia,Asia,Chi:Shenyang,1115.79,10.12384981,4291.99,8.331751823,87.68419647,683,36.5202446,124.9643555,181.9691645
SRR19161322,41.8,123.62,41.8,11.9762598,10.5241003,55,503.8467712,283.2571615,169.8634949,6.497724915,168197,7.805000159,Asia,Asia,Chi:Shenyang,1040.44,10.02297805,4029.15,8.331751823,87.68419647,678,36.5202446,124.9643555,210.9227854
SRR19161323,41.8,123.61,41.8,12.36575923,10.5241003,55,503.8467712,278.6885274,168.3406169,6.472343699,168197,7.805000159,Asia,Asia,Chi:Shenyang,1188.37,10.21476838,5277.94,8.331751823,87.68419647,678,36.5202446,124.9643555,195.1863887
SRR19161324,41.8,123.6,41.8,12.16269029,10.5241003,55,503.8467712,,,,168197,7.805000159,Asia,Asia,Chi:Shenyang,1206.66,10.23680351,4584.95,8.331751823,87.68419647,678,36.5202446,124.9643555,
SRR19161325,41.8,123.59,41.8,11.91697666,10.5241003,55,503.8467712,,,,168197,7.805000159,Asia,Asia,Chi:Shenyang,1021.57,9.996572348,3866.94,8.331751823,87.68419647,678,36.5202446,124.9643555,
SRR19161326,41.8,123.76,41.8,11.91083383,10.5241003,105,503.8467712,273.3256531,164.8343836,6.216701635,168579,8.104333336,Asia,Asia,Chi:Shenyang,1026.58,10.00363034,3850.51,8.331751823,87.68419647,706,36.5202446,124.9643555,197.5178248
SRR19161327,41.8,123.58,41.8,12.20770682,10.5241003,54,503.8467712,,,,168053,8.051999897,Asia,Asia,Chi:Shenyang,1245.72,10.28276412,4730.27,8.331751823,87.68419647,672,36.5202446,124.9643555,
SRR19161328,41.8,123.75,41.8,11.73198082,10.5241003,105,503.8467712,,,,168579,8.104333336,Asia,Asia,Chi:Shenyang,987.925,9.948257711,3401.56,8.331751823,87.68419647,706,36.5202446,124.9643555,
SRR19161329,41.8,123.74,41.8,11.85168659,10.5241003,75,503.8467712,283.0270386,145.0747732,6.206126149,167544,8.071333369,Asia,Asia,Chi:Shenyang,987.787,9.948056172,3695.84,8.331751823,87.68419647,703,36.5202446,124.9643555,176.4288279
SRR19161330,41.8,123.73,41.8,11.94842564,10.5241003,75,503.8467712,,,,167544,8.071333369,Asia,Asia,Chi:Shenyang,1192.49,10.21976145,3952.16,8.331751823,87.68419647,703,36.5202446,124.9643555,
SRR19161331,41.8,123.72,41.8,11.6426023,10.5241003,75,503.8467712,,,,167544,8.071333369,Asia,Asia,Chi:Shenyang,903.823,9.81989646,3197.22,8.331751823,87.68419647,703,36.5202446,124.9643555,
SRR19161332,41.8,123.71,41.8,11.80109801,10.5241003,75,503.8467712,279.7564392,151.0590134,6.245386505,167544,8.071333369,Asia,Asia,Chi:Shenyang,1089.57,10.08954317,3568.49,8.331751823,87.68419647,703,36.5202446,124.9643555,176.5228755
SRR19161333,41.8,123.7,41.8,11.79102855,10.5241003,65,503.8467712,275.2123311,152.1180267,6.321530151,168307,7.916666565,Asia,Asia,Chi:Shenyang,1059.82,10.04960354,3543.67,8.331751823,87.68419647,691,36.5202446,124.9643555,175.5723648
SRR19161334,41.8,123.69,41.8,11.88422777,10.5241003,65,503.8467712,255.9225566,151.3565877,6.397674179,168307,7.916666565,Asia,Asia,Chi:Shenyang,1092.49,10.09340436,3780.15,8.331751823,87.68419647,691,36.5202446,124.9643555,194.1007106
SRR19161335,41.8,123.68,41.8,11.8803756,10.5241003,65,503.8467712,269.2649638,152.5816193,6.4,168307,7.916666565,Asia,Asia,Chi:Shenyang,1059.88,10.04968522,3770.07,8.331751823,87.68419647,691,36.5202446,124.9643555,190.0551198
SRR19215370,37.16,102.87,37.16,11.09194441,16.00379944,2879,545.8120117,166.8339793,239.4078522,8.215751648,184495,1.551333308,Asia,Asia,Chi: Tianzhu,1427.52,10.47929524,2182.77,10.36303997,165.8480072,383,67.43858337,221.908371,341.6468557
SRR19215371,37.16,102.86,37.16,11.21152332,16.00379944,2879,545.8120117,164.6884918,251.6185506,8.189765422,184495,1.551333308,Asia,Asia,Chi: Tianzhu,1383.44,10.43404436,2371.4,10.36303997,165.8480072,383,67.43858337,221.908371,353.8594208
