0Run,Latitude,Longitude,ABS_latit,log2sum_RPKM,salinity,phosphate,density,nitrate,Depth,oxygen_sensor,temperature,O2sat,conductivity,AOU,silicate,Present.Surface.Calcite.Mean.BOv2_2,Present.Surface.Chlorophyll.Mean,Present.Surface.Iron.Mean,Present.Surface.Par.Mean.BOv2_2,Present.Surface.pH.BOv2_2,Present.Surface.Phytoplankton.Mean,Present.Surface.Primary.productivity.Mean,geo_loc_name4,geo_loc_name5,log2_RPKM_16S,sum-RPKM
ERR2098397,42.487,3.169,42.487,11.11317565,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.14270699,2215.13
ERR2098398,42.487,3.169,42.487,11.9760163,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.21508398,4028.47
ERR2098399,42.487,3.169,42.487,12.00958372,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.41364908,4123.3
ERR2098400,42.487,3.169,42.487,11.95138672,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.1064059,3960.28
ERR2098401,42.487,3.169,42.487,12.08581766,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.18603994,4347.04
ERR2098402,42.487,3.169,42.487,12.15510282,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.61988982,4560.9
ERR2098403,42.487,3.169,42.487,12.03544177,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.57124069,4197.87
ERR2098404,42.487,3.169,42.487,12.22687275,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.82616711,4793.53
ERR2098405,42.487,3.169,42.487,12.19237913,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.53331026,4680.28
ERR2098406,42.487,3.17,42.487,7.92677039,38,,,,3,,17,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,7.794214395,243.33
ERR2098407,42.487,3.17,42.487,8.38409299,38,,,,3,,17,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,7.772261781,334.09
ERR2098408,42.487,3.17,42.487,11.83262107,38,,,,3,,17,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.23243292,3647.32
ERR2098409,42.487,3.17,42.487,11.86290464,38,,,,3,,17,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.12098949,3724.69
ERR2098410,42.487,3.17,42.487,11.4690007,38,,,,3,,17,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.07831095,2834.74
ERR2098411,42.487,3.17,42.487,11.72446696,38,,,,3,,17,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.20981887,3383.89
ERR2196983,42.487,3.169,42.487,9.525168412,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,9.06538382,736.82
ERR2196984,42.487,3.169,42.487,11.62408718,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.15756168,3156.45
ERR2196985,42.487,3.169,42.487,11.48825189,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.18478858,2872.82
ERR2750826,-13.0023,-95.9759,13.0023,9.062235066,35.835267,0.640001059,24.51173592,3.929646254,5,200.233917,25.2512,100.1901779,5.206169605,-0.287509233,2.400048018,0.000124,0.198751,1.80E-05,45.42200089,8.217000008,1.528546,0.007474,Pacific,Pacific,7.23053928,534.57
ERR2750827,-13.0023,-95.9759,13.0023,8.779719355,35.835267,0.640001059,24.51173592,3.929646254,5,200.233917,25.2512,100.1901779,5.206169605,-0.287509233,2.400048018,0.000124,0.198751,1.80E-05,45.42200089,8.217000008,1.528546,0.007474,Pacific,Pacific,6.782080881,439.5
ERR2750828,-5.2529,-85.1545,5.2529,8.15071198,34.748175,0.816430092,24.07598305,6.926757336,5,205.992583,24.943108,98.17098236,5.143867016,5.168703556,6.089833736,0.00022,0.255936,4.60E-05,45.25799942,8.18999958,1.658391,0.013811,Pacific,Pacific,6.211487301,284.19
ERR2750829,-5.2529,-85.1545,5.2529,7.957682486,34.748175,0.816430092,24.07598305,6.926757336,5,205.992583,24.943108,98.17098236,5.143867016,5.168703556,6.089833736,0.00022,0.255936,4.60E-05,45.25799942,8.18999958,1.658391,0.013811,Pacific,Pacific,5.843436199,248.6
ERR2752143,-47.2007,-57.9446,47.2007,9.226749344,34.057594,1.169265747,26.8558712,15.05279255,40,306.211529,6.975635,100.9576416,3.442750216,-1.280476928,5.003791332,0.000278,0.335392,6.70E-05,32.79299927,8.175999641,1.782851,0.005566,Atlantic,Atlantic,7.254773537,599.14
ERR2752144,-62.2231,-49.2139,62.2231,9.748410915,34.319478,2.013636112,28.09433556,29.87424469,90,325.402987,-0.78154,82.71087646,2.743003607,62.89405441,77.0967865,0.000157,0.345517,0.000124,24.42099953,8.175000191,1.410953,0.00213,Atlantic,Southern Ocean,8.118053387,860.13
ERR2752156,-47.1863,-58.2902,47.1863,9.626913629,34.048642,1.059338927,26.50329781,12.27544117,5,305.012167,7.321517,102.7886429,3.498677492,-3.598343611,4.475419521,0.000303,0.363108,7.20E-05,33.03300095,8.178999901,1.859469,0.005705,Atlantic,Atlantic,7.370077074,790.66
ERR2752157,-60.2287,-60.6476,60.2287,11.46532151,33.71972,1.79526341,27.15332985,27.18832207,5,338.2982,1.84402,97.90737915,2.828726053,8.091238976,31.11106873,0.000117,0.468325,0.000114,27.52499962,8.109999657,1.947005,0.003501,Atlantic,Southern Ocean,9.86869911,2827.52
ERR2752158,-62.0385,-49.529,62.0385,11.32389355,34.35388,1.835986257,27.51561165,26.4362011,5,343.4373,0.67108,91.23275757,2.736300707,32.09385681,76.76880646,0.00012,0.347563,0.000125,24.79999924,8.173000336,1.420552,0.002135,Atlantic,Southern Ocean,9.511711151,2563.49
ERR2762101,54.5451,-16.7943,54.5451,10.81697563,35.33502,0.464287788,27.17423248,7.202618122,40,266.369875,10.79018,98.3194046,4.025091171,4.5559659,2.699282408,0.00021,0.411321,0.000174,28.62599945,8.18500042,1.800189,0.006114,Atlantic,Atlantic,8.482477238,1803.99
ERR2762104,54.5305,-16.9377,54.5305,3.204766751,35.325105,0.426897854,26.93325615,6.329734325,5,270.945625,11.09541,99.94644165,4.058303356,1.108662605,2.86220479,0.000337,0.412547,0.000176,28.62199974,8.18599987,1.803748,0.006153,Atlantic,Atlantic,3.128585408,9.22
ERR2762106,67.161,0.3964,67.161,12.07224986,35.149405,0.573242724,27.6025753,8.381069183,25,304.26005,6.7255,100.4019699,3.603771448,0.145854354,4.542167664,0.000322,0.379569,0.000175,26.27199936,8.18500042,1.752155,0.004667,Atlantic,Atlantic,9.805086047,4306.35
ERR2762107,67.161,0.3964,67.161,12.18493112,35.149405,0.573242724,27.6025753,8.381069183,25,304.26005,6.7255,100.4019699,3.603771448,0.145854354,4.542167664,0.000322,0.379569,0.000175,26.27199936,8.18500042,1.752155,0.004667,Atlantic,Atlantic,9.839340806,4656.18
ERR2762110,67.141,0.2355,67.141,12.4154513,35.14372,0.540715158,27.48029137,7.785842896,5,311.9179,8.48667,101.1817627,3.625468969,-0.4268049,4.345106125,0.000225,0.377453,0.000173,26.30400085,8.18599987,1.74439,0.004623,Atlantic,Atlantic,9.588339861,5462.9
ERR2762111,67.141,0.2355,67.141,12.329645,35.14372,0.540715158,27.48029137,7.785842896,5,311.9179,8.48667,101.1817627,3.625468969,-0.4268049,4.345106125,0.000225,0.377453,0.000173,26.30400085,8.18599987,1.74439,0.004623,Atlantic,Atlantic,9.516478132,5147.46
ERR2762114,76.1825,1.3918,76.1825,12.97771281,34.888288,0.5569157,27.72971535,7.526389599,5,363.047375,1.901825,100.0645676,3.124092817,4.104764462,4.232980251,0.000448,0.350605,0.000221,28.1420002,8.211999893,1.6111,0.003654,Arctic,Arctic,10.29595256,8066.42
ERR2762116,72.5432,44.102,72.5432,11.16651461,34.976035,0.432383865,27.97434807,2.775724411,40,326.5136,3.824545,99.22272491,3.121850967,3.466000319,2.745394945,0.00076,0.483787,0.000512,27.31200027,8.222000122,2.057338,0.005838,Arctic,Arctic,8.242216631,2298.56
ERR2762117,72.5432,44.102,72.5432,11.19187968,34.976035,0.432383865,27.97434807,2.775724411,40,326.5136,3.824545,99.22272491,3.121850967,3.466000319,2.745394945,0.00076,0.483787,0.000512,27.31200027,8.222000122,2.057338,0.005838,Arctic,Arctic,8.257005902,2339.33
ERR2762119,72.5199,44.0552,72.5199,11.03201817,34.978285,0.502209842,28.15576744,3.424757719,60,303.31905,3.1072,97.34366608,3.083523512,8.884612083,3.033996344,0.000803,0.483487,0.000512,27.31200027,8.222000122,2.052287,0.00581,Arctic,Arctic,8.198857532,2093.96
ERR2762120,72.5128,44.0775,72.5128,12.05839429,34.92306,0.372631341,27.67338753,2.298223257,5,298.8549,7.53177,100.6221542,3.183780909,1.173842311,2.570102453,0.000803,0.483487,0.000512,27.31200027,8.222000122,2.052287,0.00581,Arctic,Arctic,9.267158877,4265.19
ERR2762121,72.5128,44.0775,72.5128,12.10049809,34.92306,0.372631341,27.67338753,2.298223257,5,298.8549,7.53177,100.6221542,3.183780909,1.173842311,2.570102453,0.000803,0.483487,0.000512,27.31200027,8.222000122,2.052287,0.00581,Arctic,Arctic,9.186465892,4391.5
ERR2762122,78.9354,79.0604,78.9354,11.33793962,34.456225,0.622141838,27.35886192,4.817900181,35,348.000625,-1.298837,89.53766632,2.70000577,37.27339554,4.453121662,0.000143,0.448226,0.000954,28.25600052,8.123999596,1.47645,0.00197,Arctic,Arctic,8.220823282,2588.57
ERR2762123,78.9354,79.0604,78.9354,11.39328319,34.456225,0.622141838,27.35886192,4.817900181,35,348.000625,-1.298837,89.53766632,2.70000577,37.27339554,4.453121662,0.000143,0.448226,0.000954,28.25600052,8.123999596,1.47645,0.00197,Arctic,Arctic,8.282518573,2689.8
ERR2762124,78.9564,79.4201,78.9564,12.48809118,33.595737,0.487586617,24.40666771,1.94911778,5,383.163125,-0.083125,96.69608307,2.532065392,12.58412075,7.75731802,0.000139,0.444143,0.000995,28.58300018,8.121999741,1.460366,0.00193,Arctic,Arctic,9.203597608,5745
ERR2762125,78.9564,79.4201,78.9564,12.39147453,33.595737,0.487586617,24.40666771,1.94911778,5,383.163125,-0.083125,96.69608307,2.532065392,12.58412075,7.75731802,0.000139,0.444143,0.000995,28.58300018,8.121999741,1.460366,0.00193,Arctic,Arctic,9.157536419,5372.86
ERR2762126,79.3349,66.2954,79.3349,12.83806146,34.691775,0.575840712,28.11721039,6.12748003,60,314.71675,1.025705,89.06656647,2.790081263,39.80025864,3.080513954,0.000129,0.435538,0.000538,26.88999939,8.237999916,1.561835,0.002413,Arctic,Arctic,9.956332593,7322.2
ERR2762127,79.3349,66.2954,79.3349,12.72935096,34.691775,0.575840712,28.11721039,6.12748003,60,314.71675,1.025705,89.06656647,2.790081263,39.80025864,3.080513954,0.000129,0.435538,0.000538,26.88999939,8.237999916,1.561835,0.002413,Arctic,Arctic,9.840639469,6790.73
ERR2762128,79.2233,66.3435,79.2233,11.88932143,34.2633,0.368935972,27.3892231,2.723917007,5,368.906875,1.421805,98.35695648,2.758992434,4.177484035,2.766937971,0.00015,0.443898,0.000521,25.31800079,8.236000061,1.594471,0.002461,Arctic,Arctic,8.789566248,3793.52
ERR2762129,79.2233,66.3435,79.2233,11.95126286,34.2633,0.368935972,27.3892231,2.723917007,5,368.906875,1.421805,98.35695648,2.758992434,4.177484035,2.766937971,0.00015,0.443898,0.000521,25.31800079,8.236000061,1.594471,0.002461,Arctic,Arctic,8.854167119,3959.94
ERR2762132,77.1604,73.2057,77.1604,12.2017533,34.056675,0.512289762,23.66914558,2.830997229,5,348.536,1.243225,96.50399017,2.471253872,10.26147366,11.40635777,0.000243,0.426829,0.000884,27.70999908,8.11400032,1.640367,0.003048,Arctic,Arctic,9.578938713,4710.79
ERR2762133,77.1604,73.2057,77.1604,12.26459214,34.056675,0.512289762,23.66914558,2.830997229,5,348.536,1.243225,96.50399017,2.471253872,10.26147366,11.40635777,0.000243,0.426829,0.000884,27.70999908,8.11400032,1.640367,0.003048,Arctic,Arctic,9.631428096,4920.51
ERR2762134,74.8023,76.1478,74.8023,12.27361496,22.047506,0.544563055,16.67326546,4.211498737,5,350.63975,3.480781,93.12088776,1.955488086,27.06242371,37.99022293,0.000149,0.47733,0.002394,28.56900024,7.977000237,1.638984,0.00179,Arctic,Arctic,9.378908223,4951.38
ERR2762135,74.8023,76.1478,74.8023,12.05929376,22.047506,0.544563055,16.67326546,4.211498737,5,350.63975,3.480781,93.12088776,1.955488086,27.06242371,37.99022293,0.000149,0.47733,0.002394,28.56900024,7.977000237,1.638984,0.00179,Arctic,Arctic,9.165585387,4267.85
ERR2762136,74.8283,76.2096,74.8283,11.72365668,33.646125,0.758045197,26.52326393,7.094535828,30,356.194583,-1.533492,84.65630341,2.607991219,47.75665665,13.47298431,0.000253,0.477648,0.002392,28.56900024,7.975999832,1.639744,0.001792,Arctic,Arctic,8.895654042,3381.99
ERR2762137,74.8283,76.2096,74.8283,11.69860918,33.646125,0.758045197,26.52326393,7.094535828,30,356.194583,-1.533492,84.65630341,2.607991219,47.75665665,13.47298431,0.000253,0.477648,0.002392,28.56900024,7.975999832,1.639744,0.001792,Arctic,Arctic,8.879319804,3323.78
ERR2762139,78.3555,91.6084,78.3555,11.46565313,33.455583,0.324759215,25.10430908,1.794370055,17,373.347333,-1.640792,94.96538544,2.535722017,19.51323128,3.240499496,0.000128,0.398729,0.001301,30.00499916,8.12100029,1.488652,0.001947,Arctic,Arctic,8.177982553,2828.17
ERR2762140,78.2518,91.8557,78.2518,11.52599054,32.9488,0.381195307,24.1928463,1.456261039,5,388.2395,-1.645825,97.65253448,2.517504454,10.72798157,2.755636454,0.000107,0.39568,0.001335,29.29000092,8.121999741,1.473859,0.00188,Arctic,Arctic,8.958500516,2948.96
ERR2762141,78.2518,91.8557,78.2518,11.53054289,32.9488,0.381195307,24.1928463,1.456261039,5,388.2395,-1.645825,97.65253448,2.517504454,10.72798157,2.755636454,0.000107,0.39568,0.001335,29.29000092,8.121999741,1.473859,0.00188,Arctic,Arctic,8.94525361,2958.28
ERR2762142,77.9668,116.6556,77.9668,9.955431961,32.741495,0.441986918,26.46832466,2.974230766,20,375.0946,-0.67976,94.67245483,2.62609005,20.26683617,6.295736313,0.000161,0.404374,0.001477,24.92099953,8.088999748,1.419763,0.00185,Arctic,Arctic,7.301596791,992.85
ERR2762143,77.9668,116.6556,77.9668,9.84757418,32.741495,0.441986918,26.46832466,2.974230766,20,375.0946,-0.67976,94.67245483,2.62609005,20.26683617,6.295736313,0.000161,0.404374,0.001477,24.92099953,8.088999748,1.419763,0.00185,Arctic,Arctic,7.154605486,921.33
ERR2762146,77.9028,117.1545,77.9028,10.00604551,28.576956,0.294344187,25.21503448,0.439141601,5,364.342188,0.030106,101.1929245,2.518826723,2.336989164,9.833548546,0.000124,0.407203,0.00147,24.33399963,8.081000328,1.427472,0.001855,Arctic,Arctic,7.298475035,1028.3
ERR2762147,77.9028,117.1545,77.9028,10.07018805,28.576956,0.294344187,25.21503448,0.439141601,5,364.342188,0.030106,101.1929245,2.518826723,2.336989164,9.833548546,0.000124,0.407203,0.00147,24.33399963,8.081000328,1.427472,0.001855,Arctic,Arctic,7.222273265,1075.05
ERR2762148,71.5955,160.9383,71.5955,7.940108008,28.4169,0.730077505,18.85837173,0.20025371,5,340.518,1.4886,102.5659409,1.955187321,5.975244999,15.31698608,0.003072,0.205371,0.003552,25.09700012,8.041000366,0.915212,0.000603,Arctic,Arctic,4.984065219,245.59
ERR2762149,71.5955,160.9383,71.5955,8.30163337,28.4169,0.730077505,18.85837173,0.20025371,5,340.518,1.4886,102.5659409,1.955187321,5.975244999,15.31698608,0.003072,0.205371,0.003552,25.09700012,8.041000366,0.915212,0.000603,Arctic,Arctic,5.10855791,315.53
ERR2762150,71.0704,174.9916,71.0704,8.194362891,29.93710899,0.837458789,24.13839912,2.744047403,5,358.8222656,-0.89301002,98.28121185,2.473272085,7.345337391,16.10456657,0.000345,0.599126,0.001885,24.82299995,8.07199955,2.322985,0.00358,Arctic,Arctic,6.071760524,292.92
ERR2762151,71.0704,174.9916,71.0704,10.4499121,29.93710899,0.837458789,24.13839912,2.744047403,5,358.8222656,-0.89301002,98.28121185,2.473272085,7.345337391,16.10456657,0.000345,0.599126,0.001885,24.82299995,8.07199955,2.322985,0.00358,Arctic,Arctic,7.038754414,1398.74
ERR2762152,71.0704,174.9916,71.0704,10.3086917,29.93710899,0.837458789,24.13839912,2.744047403,5,358.8222656,-0.89301002,98.28121185,2.473272085,7.345337391,16.10456657,0.000345,0.599126,0.001885,24.82299995,8.07199955,2.322985,0.00358,Arctic,Arctic,6.983825878,1268.31
ERR2762153,73.3275,-168.8142,73.3275,10.98643227,31.56495,1.142238021,25.76847649,3.85313344,35,397.421583,-0.987833,97.2591629,2.557274818,8.456938744,17.31334114,0.000425,0.597831,0.001245,22.17900085,8.159000397,1.988121,0.003038,Arctic,Arctic,8.042474714,2028.83
ERR2762154,73.3275,-168.8142,73.3275,10.95379631,31.56495,1.142238021,25.76847649,3.85313344,35,397.421583,-0.987833,97.2591629,2.557274818,8.456938744,17.31334114,0.000425,0.597831,0.001245,22.17900085,8.159000397,1.988121,0.003038,Arctic,Arctic,8.086152152,1983.45
ERR2762155,73.3833,-168.1333,73.3833,9.120704442,27.38155,0.765250504,24.29546165,1.474420667,5,369.339,-0.618833,102.4733582,2.441377163,-4.592021465,13.01164341,0.000342,0.591543,0.001227,21.47900009,8.161000252,1.954301,0.002956,Arctic,Arctic,6.31904343,556.68
ERR2762156,73.3833,-168.1333,73.3833,8.938726862,27.38155,0.765250504,24.29546165,1.474420667,5,369.339,-0.618833,102.4733582,2.441377163,-4.592021465,13.01164341,0.000342,0.591543,0.001227,21.47900009,8.161000252,1.954301,0.002956,Arctic,Arctic,6.290402286,490.71
ERR2762157,71.8895,-154.9101,71.8895,9.381434799,28.604712,0.783150196,23.83149719,0.590458333,5,335.965875,2.570037,103.368103,2.405133009,-5.825100422,8.029623032,0.000709,0.697624,0.001761,23.9109993,8.222000122,2.624651,0.005523,Arctic,Arctic,6.960314772,666.95
ERR2762158,71.8895,-154.9101,71.8895,9.546740153,28.604712,0.783150196,23.83149719,0.590458333,5,335.965875,2.570037,103.368103,2.405133009,-5.825100422,8.029623032,0.000709,0.697624,0.001761,23.9109993,8.222000122,2.624651,0.005523,Arctic,Arctic,6.941035865,747.92
ERR2762159,74.3386,-85.6208,74.3386,11.05124293,31.947283,,,,36,343.877833,-0.409335,,,,,0.000513,0.482931,0.002122,35.45600128,8.211000443,2.091122,0.003196,Arctic,Arctic,7.731963856,2122.05
ERR2762160,74.3386,-85.6208,74.3386,10.25389475,31.947283,,,,36,343.877833,-0.409335,,,,,0.000513,0.482931,0.002122,35.45600128,8.211000443,2.091122,0.003196,Arctic,Arctic,7.273012276,1221.04
ERR2762161,74.3386,-85.6208,74.3386,10.16794495,31.947283,,,,36,343.877833,-0.409335,,,,,0.000513,0.482931,0.002122,35.45600128,8.211000443,2.091122,0.003196,Arctic,Arctic,7.144974276,1150.42
ERR2762164,74.2987,-85.7806,74.2987,9.983264411,30.636767,,,,5,369.1045,-1.332965,,,,,0.000391,0.483303,0.001906,35.58499908,8.211000443,2.027304,0.002903,Arctic,Arctic,7.387483174,1012.19
ERR2762165,74.2987,-85.7806,74.2987,10.79012853,30.636767,,,,5,369.1045,-1.332965,,,,,0.000391,0.483303,0.001906,35.58499908,8.211000443,2.027304,0.002903,Arctic,Arctic,8.144780586,1770.73
ERR2762166,74.2987,-85.7806,74.2987,10.74621198,30.636767,,,,5,369.1045,-1.332965,,,,,0.000391,0.483303,0.001906,35.58499908,8.211000443,2.027304,0.002903,Arctic,Arctic,8.121160492,1717.64
ERR2762169,72.4693,-71.892,72.4693,11.25649767,31.995275,0.681246102,25.9707489,1.832846999,5,353.31105,-0.48046,101.9868698,2.679264069,4.795733929,3.440986872,0.00023,0.496558,0.000973,27.93300056,8.213000298,1.906794,0.002344,Arctic,Arctic,8.236363459,2446.49
ERR2762170,72.4693,-71.892,72.4693,11.12171481,31.995275,0.681246102,25.9707489,1.832846999,5,353.31105,-0.48046,101.9868698,2.679264069,4.795733929,3.440986872,0.00023,0.496558,0.000973,27.93300056,8.213000298,1.906794,0.002344,Arctic,Arctic,8.154645988,2228.28
ERR2762173,70.9574,-53.5989,70.9574,6.317593505,32.08274,,,,5,328.5869,1.43901,,,,,0.000617,0.403981,0.00153,38.14300156,8.237999916,1.843802,0.00336,Atlantic,Atlantic,3.636787005,79.76
ERR2762174,70.9574,-53.5989,70.9574,9.314560587,32.08274,,,,5,328.5869,1.43901,,,,,0.000617,0.403981,0.00153,38.14300156,8.237999916,1.843802,0.00336,Atlantic,Atlantic,6.27000559,636.74
ERR2762175,70.9574,-53.5989,70.9574,9.289580902,32.08274,,,,5,328.5869,1.43901,,,,,0.000617,0.403981,0.00153,38.14300156,8.237999916,1.843802,0.00336,Atlantic,Atlantic,6.187431258,625.81
ERR2762176,69.1136,-51.5086,69.1136,10.27656645,32.991725,0.364184648,26.82993126,2.447358131,5,303.353,3.1961,103.5284042,3.027175665,4.183825016,2.845611334,0.000694,0.504147,0.001004,37.07300186,8.244000435,2.410863,0.006137,Atlantic,Atlantic,7.485040339,1240.38
ERR2762177,69.1136,-51.5086,69.1136,10.26026094,32.991725,0.364184648,26.82993126,2.447358131,5,303.353,3.1961,103.5284042,3.027175665,4.183825016,2.845611334,0.000694,0.504147,0.001004,37.07300186,8.244000435,2.410863,0.006137,Atlantic,Atlantic,7.486102932,1226.44
ERR2762181,64.7127,-53.0106,64.7127,11.60419182,32.602725,0.543837368,26.50201416,3.13582325,5,323.835062,2.49543,101.9921036,2.916073561,0.273066998,2.068535328,0.000211,0.778574,0.000651,28.89500046,8.241000175,3.546506,0.012409,Atlantic,Atlantic,8.851405502,3113.22
ERR2762182,64.7127,-53.0106,64.7127,11.61024513,32.602725,0.543837368,26.50201416,3.13582325,5,323.835062,2.49543,101.9921036,2.916073561,0.273066998,2.068535328,0.000211,0.778574,0.000651,28.89500046,8.241000175,3.546506,0.012409,Atlantic,Atlantic,8.80130742,3126.31
ERR2762186,61.5427,-55.9869,61.5427,9.220499253,34.212612,0.616047323,27.06312752,4.249912739,5,293.88825,5.2939,101.3084488,3.177247763,-0.654565811,3.979645729,0.000211,0.483457,0.000302,25.61400032,8.225000381,2.24688,0.006476,Atlantic,Atlantic,6.530425066,596.55
ERR2762187,61.5427,-55.9869,61.5427,12.27523699,34.212612,0.616047323,27.06312752,4.249912739,5,293.88825,5.2939,101.3084488,3.177247763,-0.654565811,3.979645729,0.000211,0.483457,0.000302,25.61400032,8.225000381,2.24688,0.006476,Atlantic,Atlantic,9.289829855,4956.95
ERR2762188,61.5427,-55.9869,61.5427,12.18631856,34.212612,0.616047323,27.06312752,4.249912739,5,293.88825,5.2939,101.3084488,3.177247763,-0.654565811,3.979645729,0.000211,0.483457,0.000302,25.61400032,8.225000381,2.24688,0.006476,Atlantic,Atlantic,9.236370635,4660.66
